property_type,price,location,latitude,longitude,baths,bedrooms,date_added,area_sqft,price_per_sqft,affordability_years,estimated_price_2026,affordability_years_2026,affordability_change,market_tier,price_per_marla,Month_Year,median_ppsqft,pct_vs_median
Flat,5500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-10,1143.45,4810.00481000481,20.83333333333333,13370500.0,25.911821705426355,5.078488372093023,Upper Middle,1309523.8095238097,2019-07,5968.778696051423,-19.413919413919416
Flat,5600000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-10,1143.45,4897.459442913988,21.21212121212121,13613600.0,26.38294573643411,5.1708245243128985,Upper Middle,1333333.3333333333,2019-07,5968.778696051423,-17.948717948717956
Flat,5700000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-10,1143.45,4984.914075823167,21.59090909090909,13856700.0,26.85406976744186,5.26316067653277,Upper Middle,1357142.857142857,2019-07,5968.778696051423,-16.48351648351648
Flat,5800000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-10,1143.45,5072.368708732345,21.96969696969697,14099800.0,27.32519379844961,5.355496828752642,Upper Middle,1380952.3809523808,2019-07,5968.778696051423,-15.018315018315015
Flat,6000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-10,1143.45,5247.277974550701,22.727272727272727,14586000.0,28.26744186046512,5.540169133192389,Upper Middle,1428571.4285714284,2019-07,5968.778696051423,-12.087912087912093
Flat,10000000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,3673.094582185491,37.87878787878788,24310000.0,47.1124031007752,9.23361522198732,Upper Middle,1000000.0,2019-07,5968.778696051423,-38.46153846153847
Flat,10100000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,3709.8255280073454,38.25757575757576,24553100.0,47.583527131782944,9.325951374207186,Upper Middle,1010000.0,2019-07,5968.778696051423,-37.846153846153854
Flat,10200000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,3746.556473829201,38.63636363636363,24796200.0,48.0546511627907,9.418287526427063,Upper Middle,1020000.0,2019-07,5968.778696051423,-37.230769230769226
Flat,10300000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,3783.287419651056,39.01515151515152,25039300.0,48.52577519379845,9.510623678646937,Upper Middle,1030000.0,2019-07,5968.778696051423,-36.61538461538461
Flat,10400000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,3820.018365472911,39.39393939393939,25282400.0,48.9968992248062,9.602959830866808,Upper Middle,1040000.0,2019-07,5968.778696051423,-36.0
Flat,10500000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,3856.749311294766,39.77272727272727,25525500.0,49.468023255813954,9.69529598308668,Upper Middle,1050000.0,2019-07,5968.778696051423,-35.38461538461538
Flat,10600000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,3893.4802571166206,40.15151515151515,25768600.0,49.93914728682171,9.78763213530656,Upper Middle,1060000.0,2019-07,5968.778696051423,-34.76923076923077
Flat,10700000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,3930.211202938476,40.53030303030303,26011700.0,50.410271317829455,9.879968287526424,Upper Middle,1070000.0,2019-07,5968.778696051423,-34.153846153846146
Flat,10800000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,3966.9421487603295,40.90909090909091,26254800.0,50.88139534883721,9.972304439746305,Upper Middle,1080000.0,2019-07,5968.778696051423,-33.538461538461554
Flat,11000000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-10,2722.5,4040.40404040404,41.66666666666666,26741000.0,51.82364341085271,10.156976744186046,Upper Middle,1100000.0,2019-07,5968.778696051423,-32.30769230769231
House,4000000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-07-11,1361.25,2938.475665748393,15.151515151515152,9724000.0,18.84496124031008,3.693446088794925,Upper Middle,800000.0,2019-07,5968.778696051423,-50.76923076923077
House,5000000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-07-10,2178.0,2295.684113865932,18.939393939393938,12155000.0,23.5562015503876,4.616807610993661,Upper Middle,625000.0,2019-07,5968.778696051423,-61.53846153846154
House,70000000,Jamshed Town,24.871447,67.058573,6,6,2019-07-09,2178.0,32139.57759412305,265.1515151515151,170170000.0,329.78682170542635,64.63530655391122,Middle Class,8750000.0,2019-07,10713.19253137435,199.99999999999994
Lower Portion,45000000,Jamshed Town,24.871447,67.058573,4,4,2019-07-09,4356.0,10330.578512396694,170.45454545454547,109395000.0,212.0058139534884,41.5512684989429,Middle Class,2812500.0,2019-07,10713.19253137435,-3.5714285714285783
Upper Portion,20000000,Jamshed Town,24.871447,67.058573,3,3,2019-07-09,1633.5,12243.648607284971,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Middle Class,3333333.333333333,2019-07,10713.19253137435,14.28571428571428
Upper Portion,25000000,Jamshed Town,24.871447,67.058573,3,3,2019-07-09,2178.0,11478.42056932966,94.6969696969697,60775000.0,117.78100775193798,23.084038054968275,Middle Class,3125000.0,2019-07,10713.19253137435,7.14285714285714
Upper Portion,12500000,Jamshed Town,24.871447,67.058573,2,2,2019-07-09,1089.0,11478.42056932966,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Middle Class,3125000.0,2019-07,10713.19253137435,7.14285714285714
Lower Portion,40000000,Jamshed Town,24.871447,67.058573,4,4,2019-07-09,3267.0,12243.648607284971,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Middle Class,3333333.333333333,2019-07,10713.19253137435,14.28571428571428
Upper Portion,25000000,Jamshed Town,24.871447,67.058573,6,6,2019-07-09,4356.0,5739.21028466483,94.6969696969697,60775000.0,117.78100775193798,23.084038054968275,Middle Class,1562500.0,2019-07,10713.19253137435,-46.42857142857143
House,6500000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-07-09,2178.0,2984.389348025712,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,812500.0,2019-07,5968.778696051423,-49.99999999999999
House,14000000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-07-09,2178.0,6427.9155188246095,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Upper Middle,1750000.0,2019-07,5968.778696051423,7.6923076923076925
House,20000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-09,2178.0,9182.736455463728,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Upper Middle,2500000.0,2019-07,5968.778696051423,53.84615384615385
House,13000000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5968.778696051423,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,1625000.0,2019-07,5968.778696051423,0.0
House,15000000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-09,1660.725,9032.199792259406,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,2459016.393442624,2019-07,5968.778696051423,51.32408575031528
Flat,6500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,5684.551139096593,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,1547619.0476190476,2019-07,5968.778696051423,-4.761904761904769
Flat,6700000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-07-09,1388.475,4825.437980518194,25.37878787878788,16287700.0,31.56531007751938,6.186522198731502,Upper Middle,1313725.4901960786,2019-07,5968.778696051423,-19.155354449472096
House,14100000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,8490.26780472384,53.40909090909091,34277100.0,66.42848837209303,13.019397463002122,Upper Middle,2311475.409836065,2019-07,5968.778696051423,42.24464060529635
House,14200000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,8550.48247000557,53.78787878787879,34520200.0,66.89961240310078,13.111733615221986,Upper Middle,2327868.8524590167,2019-07,5968.778696051423,43.253467843631796
House,14300000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,8610.697135287299,54.16666666666666,34763300.0,67.37073643410852,13.204069767441858,Upper Middle,2344262.2950819675,2019-07,5968.778696051423,44.26229508196721
House,14400000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,8670.911800569029,54.54545454545455,35006400.0,67.84186046511628,13.296405919661735,Upper Middle,2360655.7377049183,2019-07,5968.778696051423,45.27112232030266
House,14500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,8731.126465850759,54.92424242424242,35249500.0,68.31298449612403,13.388742071881609,Upper Middle,2377049.180327869,2019-07,5968.778696051423,46.27994955863811
House,14600000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,8791.341131132487,55.30303030303031,35492600.0,68.78410852713178,13.481078224101472,Upper Middle,2393442.62295082,2019-07,5968.778696051423,47.28877679697352
House,14700000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,8851.555796414217,55.68181818181818,35735700.0,69.25523255813954,13.57341437632136,Upper Middle,2409836.0655737706,2019-07,5968.778696051423,48.297604035308964
House,14800000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,8911.770461695947,56.06060606060606,35978800.0,69.72635658914729,13.665750528541224,Upper Middle,2426229.5081967213,2019-07,5968.778696051423,49.306431273644414
House,15000000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,9032.199792259406,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,2459016.393442624,2019-07,5968.778696051423,51.32408575031528
House,6500000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-07-10,2178.0,2984.389348025712,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,812500.0,2019-07,5968.778696051423,-49.99999999999999
House,14000000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-07-10,2178.0,6427.9155188246095,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Upper Middle,1750000.0,2019-07,5968.778696051423,7.6923076923076925
Flat,8500000,DHA Defence,24.829858,67.072345,2,2,2019-07-16,1143.45,7433.64379728016,32.196969696969695,20663500.0,40.04554263565891,7.848572938689216,Elite,2023809.523809524,2019-07,15610.651974288336,-52.38095238095239
House,20000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-10,2178.0,9182.736455463728,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Upper Middle,2500000.0,2019-07,5968.778696051423,53.84615384615385
House,13000000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-10,2178.0,5968.778696051423,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,1625000.0,2019-07,5968.778696051423,0.0
House,15000000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-10,1660.725,9032.199792259406,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,2459016.393442624,2019-07,5968.778696051423,51.32408575031528
Flat,6500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-10,1143.45,5684.551139096593,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,1547619.0476190476,2019-07,5968.778696051423,-4.761904761904769
Flat,6700000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-07-10,1388.475,4825.437980518194,25.37878787878788,16287700.0,31.56531007751938,6.186522198731502,Upper Middle,1313725.4901960786,2019-07,5968.778696051423,-19.155354449472096
House,6500000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-07-09,2178.0,2984.389348025712,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,812500.0,2019-07,5968.778696051423,-49.99999999999999
House,14000000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-07-09,2178.0,6427.9155188246095,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Upper Middle,1750000.0,2019-07,5968.778696051423,7.6923076923076925
House,20000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-09,2178.0,9182.736455463728,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Upper Middle,2500000.0,2019-07,5968.778696051423,53.84615384615385
House,13000000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5968.778696051423,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,1625000.0,2019-07,5968.778696051423,0.0
House,15000000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-09,1660.725,9032.199792259406,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,2459016.393442624,2019-07,5968.778696051423,51.32408575031528
Flat,6500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,5684.551139096593,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,1547619.0476190476,2019-07,5968.778696051423,-4.761904761904769
Flat,6700000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-07-09,1388.475,4825.437980518194,25.37878787878788,16287700.0,31.56531007751938,6.186522198731502,Upper Middle,1313725.4901960786,2019-07,5968.778696051423,-19.155354449472096
House,32000000,Scheme 33,24.957231,67.118698,6,7,2019-07-10,2613.6,12243.648607284971,121.21212121212122,77792000.0,150.75968992248062,29.5475687103594,Upper Middle,3333333.333333333,2019-07,6630.058464189246,84.66878796644491
Flat,9000000,Gulshan-e-Iqbal Town,24.93294207,67.10255007,3,3,2019-07-10,1687.95,5331.911490269262,34.09090909090909,21879000.0,42.40116279069768,8.310253699788582,Middle Class,1451612.9032258063,2019-07,7482.229704451926,-28.739002932551315
House,55000000,DHA Defence,24.811562,67.043072,3,3,2019-07-09,2722.5,20202.0202020202,208.33333333333331,133705000.0,259.11821705426354,50.7848837209302,Elite,5500000.0,2019-07,15610.651974288336,29.41176470588237
Flat,50000000,DHA Defence,24.811562,67.043072,3,3,2019-07-09,3620.925,13808.626248817636,189.3939393939394,121550000.0,235.56201550387595,46.16807610993655,Elite,3759398.4962406014,2019-07,15610.651974288336,-11.543564794338776
House,75000000,Clifton,24.832545,67.035949,3,3,2019-07-09,2559.15,29306.605708926792,284.09090909090907,182325000.0,353.34302325581393,69.25211416490487,Elite,7978723.404255318,2019-07,12626.262626262624,132.10831721470026
House,55000000,DHA Defence,24.824093,67.061405,4,4,2019-07-09,3267.0,16835.016835016835,208.33333333333331,133705000.0,259.11821705426354,50.7848837209302,Elite,4583333.333333333,2019-07,15610.651974288336,7.843137254901977
Flat,33500000,DHA Defence,24.805045,67.064323,3,3,2019-07-09,2423.025,13825.693090248758,126.8939393939394,81438500.0,157.8265503875969,30.93261099365752,Elite,3764044.9438202246,2019-07,15610.651974288336,-11.434236615994706
Flat,40000000,DHA Defence,24.824093,67.061405,3,3,2019-07-09,2423.025,16508.290257013443,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Elite,4494382.02247191,2019-07,15610.651974288336,5.750165234633188
Flat,40000000,DHA Defence,24.824093,67.061405,3,3,2019-07-09,2423.025,16508.290257013443,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Elite,4494382.02247191,2019-07,15610.651974288336,5.750165234633188
Lower Portion,7500000,Scheme 33,24.954046,67.112567,2,3,2019-07-10,1306.8,5739.21028466483,28.40909090909091,18232500.0,35.3343023255814,6.925211416490487,Upper Middle,1562500.0,2019-07,6630.058464189246,-13.43650564072895
Lower Portion,4000000,Scheme 33,24.970264,67.125392,2,2,2019-07-10,1089.0,3673.094582185491,15.151515151515152,9724000.0,18.84496124031008,3.693446088794925,Upper Middle,1000000.0,2019-07,6630.058464189246,-44.59936361006653
Flat,3300000,Scheme 33,24.954046,67.112567,2,2,2019-07-10,980.1,3367.0033670033667,12.5,8022300.0,15.547093023255814,3.047093023255813,Upper Middle,916666.6666666666,2019-07,6630.058464189246,-49.216083309227656
Flat,2800000,Scheme 33,24.954046,67.112567,2,2,2019-07-10,980.1,2856.8513416998267,10.606060606060606,6806800.0,13.191472868217057,2.5854122621564493,Upper Middle,777777.7777777778,2019-07,6630.058464189246,-56.91061614116285
Upper Portion,4200000,Scheme 33,24.938913,67.140593,2,2,2019-07-10,1279.575,3282.3398393998004,15.909090909090908,10210200.0,19.787209302325586,3.878118393234674,Upper Middle,893617.0212765957,2019-07,6630.058464189246,-50.49304833239988
Lower Portion,4000000,Scheme 33,24.938913,67.140593,2,2,2019-07-10,1143.45,3498.1853163671344,15.151515151515152,9724000.0,18.84496124031008,3.693446088794925,Upper Middle,952380.9523809524,2019-07,6630.058464189246,-47.23748915244432
Upper Portion,12000000,Scheme 33,24.954046,67.112567,3,3,2019-07-10,2178.0,5509.641873278237,45.45454545454545,29172000.0,56.53488372093023,11.080338266384778,Upper Middle,1500000.0,2019-07,6630.058464189246,-16.8990454150998
Lower Portion,4000000,Scheme 33,24.938913,67.140593,2,2,2019-07-10,1306.8,3060.912151821243,15.151515151515152,9724000.0,18.84496124031008,3.693446088794925,Upper Middle,833333.3333333334,2019-07,6630.058464189246,-53.83280300838877
Flat,4000000,Scheme 33,24.9574,67.116575,2,2,2019-07-10,1279.575,3126.0379422855244,15.151515151515152,9724000.0,18.84496124031008,3.693446088794925,Upper Middle,851063.829787234,2019-07,6630.058464189246,-52.85052222133322
Upper Portion,12000000,Scheme 33,24.954046,67.112567,3,3,2019-07-10,2178.0,5509.641873278237,45.45454545454545,29172000.0,56.53488372093023,11.080338266384778,Upper Middle,1500000.0,2019-07,6630.058464189246,-16.8990454150998
Flat,5500000,Scheme 33,24.954046,67.112567,2,2,2019-07-10,1279.575,4298.302170642596,20.83333333333333,13370500.0,25.911821705426355,5.078488372093023,Upper Middle,1170212.7659574468,2019-07,6630.058464189246,-35.16946805433317
Flat,4500000,Scheme 33,24.9574,67.116575,2,2,2019-07-10,980.1,4591.368227731864,17.045454545454547,10939500.0,21.20058139534884,4.155126849894291,Upper Middle,1250000.0,2019-07,6630.058464189246,-30.749204512583166
Flat,5500000,Scheme 33,24.954046,67.112567,2,2,2019-07-10,1143.45,4810.00481000481,20.83333333333333,13370500.0,25.911821705426355,5.078488372093023,Upper Middle,1309523.8095238097,2019-07,6630.058464189246,-27.451547584610935
Flat,3500000,Scheme 33,24.954046,67.112567,2,2,2019-07-10,980.1,3571.064177124784,13.257575757575758,8508500.0,16.489341085271317,3.231765327695559,Upper Middle,972222.2222222222,2019-07,6630.058464189246,-46.13827017645356
Flat,3200000,Scheme 33,24.954046,67.112567,2,2,2019-07-10,980.1,3264.972961942659,12.12121212121212,7779200.0,15.075968992248065,2.9547568710359418,Upper Middle,888888.8888888889,2019-07,6630.058464189246,-50.7549898756147
Flat,2500000,Scheme 33,24.954046,67.112567,2,2,2019-07-10,980.1,2550.7601265177022,9.469696969696969,6077500.0,11.7781007751938,2.3084038054968303,Upper Middle,694444.4444444444,2019-07,6630.058464189246,-61.527335840323985
Flat,2800000,Scheme 33,24.954046,67.112567,2,2,2019-07-09,980.1,2856.8513416998267,10.606060606060606,6806800.0,13.191472868217057,2.5854122621564493,Upper Middle,777777.7777777778,2019-07,6630.058464189246,-56.91061614116285
House,70000000,Malir,24.956491,67.219341,4,5,2019-07-10,5445.0,12855.83103764922,265.1515151515151,170170000.0,329.78682170542635,64.63530655391122,Affordable,3500000.0,2019-07,9009.477277058751,42.69230769230772
House,192000000,DHA Defence,24.794215,67.06461,6,6,2019-07-10,10890.0,17630.853994490357,727.2727272727273,466752000.0,904.5581395348836,177.28541226215646,Elite,4800000.0,2019-07,15610.651974288336,12.941176470588244
House,80000000,North Nazimabad,24.929369,67.045226,6,6,2019-07-12,5445.0,14692.378328741965,303.030303030303,194480000.0,376.8992248062016,73.86892177589857,Middle Class,4000000.0,2019-07,7384.9838262255125,98.9493636609802
Upper Portion,15000000,North Nazimabad,24.948943,67.045097,3,3,2019-07-10,2178.0,6887.052341597796,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Middle Class,1875000.0,2019-07,7384.9838262255125,-6.742485783915534
Upper Portion,22000000,North Nazimabad,24.935635,67.05102,3,3,2019-07-09,2722.5,8080.80808080808,83.33333333333333,53482000.0,103.64728682170542,20.313953488372093,Middle Class,2200000.0,2019-07,7384.9838262255125,9.422150013539104
House,150000000,DHA Defence,24.805045,67.064323,7,6,2019-07-09,7078.5,21190.930281839373,568.1818181818181,364650000.0,706.6860465116279,138.5042283298097,Elite,5769230.769230769,2019-07,15610.651974288336,35.74660633484165
Upper Portion,18000000,North Nazimabad,24.948476,67.059474,3,3,2019-07-09,2776.95,6481.931615621455,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Middle Class,1764705.8823529412,2019-07,7384.9838262255125,-12.228221914273437
House,45000000,Gulshan-e-Iqbal Town,24.91746,67.087412,4,4,2019-07-09,4356.0,10330.578512396694,170.45454545454547,109395000.0,212.0058139534884,41.5512684989429,Middle Class,2812500.0,2019-07,7482.229704451926,38.06818181818182
House,65000000,DHA Defence,24.805045,67.064323,4,4,2019-07-09,3267.0,19895.92898683808,246.2121212121212,158015000.0,306.2306201550388,60.018498942917546,Elite,5416666.666666667,2019-07,15610.651974288336,27.4509803921569
Flat,5850000,Bahria Town Karachi,24.86551,67.056105,2,2,2019-07-10,1034.55,5654.632448890822,22.15909090909091,14221350.0,27.560755813953488,5.401664904862578,Upper Middle,1539473.6842105263,2019-07,5968.778696051423,-5.263157894736838
House,10500000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,4820.936639118458,39.77272727272727,25525500.0,49.468023255813954,9.69529598308668,Upper Middle,1312500.0,2019-07,5968.778696051423,-19.230769230769223
Lower Portion,9000000,Gulistan-e-Jauhar,24.913179,67.121959,3,3,2019-07-09,1306.8,6887.052341597796,34.09090909090909,21879000.0,42.40116279069768,8.310253699788582,Middle Class,1875000.0,2019-07,6427.91551882461,7.142857142857127
Flat,17500000,DHA Defence,24.832117,67.063637,3,3,2019-07-10,1742.4,10043.617998163452,66.28787878787878,42542500.0,82.44670542635659,16.158826638477805,Elite,2734375.0,2019-07,15610.651974288336,-35.66176470588235
House,6100000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-07-09,2178.0,2800.7346189164373,23.10606060606061,14829100.0,28.738565891472867,5.632505285412261,Upper Middle,762500.0,2019-07,5968.778696051423,-53.07692307692308
House,6300000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-07-09,2178.0,2892.561983471074,23.863636363636363,15315300.0,29.68081395348837,5.817177589852008,Upper Middle,787500.0,2019-07,5968.778696051423,-51.53846153846155
House,6600000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-07-09,2178.0,3030.3030303030305,25.0,16044600.0,31.094186046511627,6.094186046511627,Upper Middle,825000.0,2019-07,5968.778696051423,-49.230769230769226
Flat,8000000,DHA Defence,24.798481,67.045716,2,2,2019-07-10,1089.0,7346.189164370982,30.303030303030305,19448000.0,37.68992248062016,7.38689217758985,Elite,2000000.0,2019-07,15610.651974288336,-52.941176470588225
House,20000000,Bahria Town Karachi,25.140001,67.359238,4,4,2019-07-09,3811.5,5247.277974550701,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Upper Middle,1428571.4285714286,2019-07,5968.778696051423,-12.087912087912093
Flat,9500000,DHA Defence,24.798481,67.045716,2,2,2019-07-10,1143.45,8308.190126371945,35.984848484848484,23094500.0,44.75678294573643,8.771934460887948,Elite,2261904.7619047617,2019-07,15610.651974288336,-46.77871148459383
Flat,18000000,DHA Defence,24.798481,67.045716,5,5,2019-07-09,2286.9,7870.916961826052,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Elite,2142857.1428571427,2019-07,15610.651974288336,-49.579831932773104
House,11000000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5050.50505050505,41.66666666666666,26741000.0,51.82364341085271,10.156976744186046,Upper Middle,1375000.0,2019-07,5968.778696051423,-15.384615384615385
House,11900000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5463.728191000918,45.07575757575758,28928900.0,56.06375968992248,10.9880021141649,Upper Middle,1487500.0,2019-07,5968.778696051423,-8.461538461538467
House,11800000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5417.8145087236,44.696969696969695,28685800.0,55.59263565891473,10.895665961945037,Upper Middle,1475000.0,2019-07,5968.778696051423,-9.230769230769225
House,11600000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5325.987144168962,43.93939393939394,28199600.0,54.65038759689922,10.710993657505284,Upper Middle,1450000.0,2019-07,5968.778696051423,-10.769230769230772
House,12000000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5509.641873278237,45.45454545454545,29172000.0,56.53488372093023,11.080338266384778,Upper Middle,1500000.0,2019-07,5968.778696051423,-7.6923076923076925
House,11500000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5280.073461891644,43.56060606060606,27956500.0,54.17926356589148,10.618657505285412,Upper Middle,1437500.0,2019-07,5968.778696051423,-11.538461538461531
Flat,5200000,Gulshan-e-Iqbal Town,24.923765,67.09852,2,2,2019-07-09,843.975,6161.319944311146,19.696969696969692,12641200.0,24.4984496124031,4.801479915433404,Middle Class,1677419.3548387096,2019-07,7482.229704451926,-17.653958944281527
House,11300000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5188.246097337006,42.80303030303031,27470300.0,53.237015503875966,10.433985200845662,Upper Middle,1412500.0,2019-07,5968.778696051423,-13.076923076923078
House,11100000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,2178.0,5096.418732782369,42.04545454545455,26984100.0,52.29476744186047,10.249312896405918,Upper Middle,1387500.0,2019-07,5968.778696051423,-14.615384615384611
Flat,5800000,Gulshan-e-Iqbal Town,24.928318,67.092855,2,2,2019-07-09,1034.55,5606.302257019961,21.96969696969697,14099800.0,27.32519379844961,5.355496828752642,Middle Class,1526315.7894736845,2019-07,7482.229704451926,-25.071770334928217
House,7100000,Gulistan-e-Jauhar,24.954157,67.160969,2,2,2019-07-10,871.2,8149.678604224058,26.893939393939394,17260100.0,33.44980620155039,6.555866807610993,Middle Class,2218750.0,2019-07,6427.91551882461,26.785714285714263
Lower Portion,35000000,Jamshed Town,24.871447,67.058573,4,4,2019-07-09,3267.0,10713.19253137435,132.57575757575756,85085000.0,164.89341085271317,32.31765327695561,Middle Class,2916666.6666666665,2019-07,10713.19253137435,0.0
Lower Portion,30000000,Jamshed Town,24.871447,67.058573,3,3,2019-07-09,2178.0,13774.104683195592,113.63636363636364,72930000.0,141.3372093023256,27.70084566596195,Middle Class,3750000.0,2019-07,10713.19253137435,28.57142857142856
Upper Portion,45000000,Jamshed Town,24.871447,67.058573,4,4,2019-07-09,4356.0,10330.578512396694,170.45454545454547,109395000.0,212.0058139534884,41.5512684989429,Middle Class,2812500.0,2019-07,10713.19253137435,-3.5714285714285783
Lower Portion,35000000,Jamshed Town,24.871447,67.058573,4,4,2019-07-09,3267.0,10713.19253137435,132.57575757575756,85085000.0,164.89341085271317,32.31765327695561,Middle Class,2916666.6666666665,2019-07,10713.19253137435,0.0
Upper Portion,32500000,Jamshed Town,24.871447,67.058573,3,3,2019-07-09,2722.5,11937.557392102846,123.1060606060606,79007500.0,153.11531007751938,30.009249471458773,Middle Class,3250000.0,2019-07,10713.19253137435,11.428571428571416
Upper Portion,20000000,Jamshed Town,24.871447,67.058573,3,3,2019-07-09,1633.5,12243.648607284971,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Middle Class,3333333.333333333,2019-07,10713.19253137435,14.28571428571428
Flat,18000000,Jamshed Town,24.871447,67.058573,3,3,2019-07-09,1633.5,11019.283746556472,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Middle Class,3000000.0,2019-07,10713.19253137435,2.857142857142829
